user_code,date,company,restaurant,price_paid,delivery_charge,packing_charge,district,state,zone
27730,02-01-2019,alpha,Burger King,73,0,0,West Delhi,DELHI,NORTH
27730,02-01-2019,alpha,Murthal Paranthe Wala,68,0,0,West Delhi,DELHI,NORTH
28626,02-01-2019,alpha,New Hot Lips,60,0,0,Kanpur Nagar,UTTAR PRADESH,NORTH
28679,02-01-2019,alpha,Firdous,72,0,0,Kota,RAJASTHAN,NORTH
28679,02-01-2019,alpha,Al-Kareem,70,0,0,Kota,RAJASTHAN,NORTH
29275,02-01-2019,alpha,Bawarchi Restaurant,100,0,0,Udaipur,RAJASTHAN,NORTH
31159,02-01-2019,alpha,Spacebar,68,0,0,Pondicherry,PONDICHERRY,SOUTH
31274,02-01-2019,alpha,Graabo Shakes and Sandwiches,103,0,0,Kanchipuram,TAMIL NADU,SOUTH
32556,02-01-2019,alpha,The Artful Baker,97,0,0,South West Delhi,DELHI,NORTH
35201,02-01-2019,alpha,Burger King,182,0,0,Mumbai,MAHARASHTRA,WEST
38071,02-01-2019,alpha,G. Pulla Reddy Sweets,129,0,0,K.V.Rangareddy,ANDHRA PRADESH,SOUTH
38892,02-01-2019,alpha,Hitchky,114,0,0,Indore,MADHYA PRADESH,WEST
45223,02-01-2019,alpha,Chhote Miyan,95,0,0,Surat,GUJARAT,WEST
45286,02-01-2019,alpha,Royal Thali,72,0,0,Indore,MADHYA PRADESH,WEST
49841,02-01-2019,alpha,Rolls Mania - Gastronut,63,0,0,North Goa,GOA,WEST
50038,02-01-2019,alpha,GPO Ke Thande Dahi Bade,102,0,0,Lucknow,UTTAR PRADESH,NORTH
50483,02-01-2019,alpha,Anuradha's Box Office Feast,162,0,0,Kamrup,ASSAM,EAST
53251,02-01-2019,alpha,Bhagat Mishthan Bhandar - MI Road,105,0,0,Jaipur,RAJASTHAN,NORTH
56945,02-01-2019,alpha,Bakers By Bans,58,0,0,Chittoor,ANDHRA PRADESH,SOUTH
56945,02-01-2019,alpha,Brew Bakes,107,0,0,Chittoor,ANDHRA PRADESH,SOUTH
57870,02-01-2019,alpha,Punjabi Tadka,78,0,0,Kota,RAJASTHAN,NORTH
58992,02-01-2019,alpha,Paradise Biryani,566,0,0,Hyderabad,ANDHRA PRADESH,SOUTH
61329,02-01-2019,alpha,Tawaa Tandoor,247,0,0,Khorda,ODISHA,EAST
65549,02-01-2019,alpha,Eat On,120,0,0,Allahabad,UTTAR PRADESH,NORTH
67812,02-01-2019,alpha,Baskin Robbins,99,0,0,Vadodara,GUJARAT,WEST
69793,02-01-2019,alpha,QT 50,86,0,0,Vellore,TAMIL NADU,SOUTH
69793,02-01-2019,alpha,The Vellore Kitchen,220,0,0,Vellore,TAMIL NADU,SOUTH
69876,02-01-2019,alpha,Whatshake,829,0,0,Coimbatore,TAMIL NADU,SOUTH
69876,02-01-2019,alpha,Ambur Star Biriyani,727,0,0,Coimbatore,TAMIL NADU,SOUTH
72372,02-01-2019,alpha,Jai Durga Maa Vaishno Dhabha,105,0,0,Hyderabad,ANDHRA PRADESH,SOUTH
75327,02-01-2019,alpha,Domino's Pizza,360,0,0,Amritsar,PUNJAB,NORTH
78143,02-01-2019,alpha,JSK Amritsari Kulcha & Stuffed Parathas,131,0,0,Vadodara,GUJARAT,WEST
78255,02-01-2019,alpha,OH SO STONED,446,0,0,Chennai,TAMIL NADU,SOUTH
332,02-01-2019,beta,Biriyani Zone - Kundalahalli,149.13,0,0,Bangalore,KARNATAKA,SOUTH
3511,02-01-2019,beta,FoodGinie,72.95,0,0,Pune,MAHARASHTRA,WEST
3738,02-01-2019,beta,Shutup 'N' Eat,125,0,0,North West Delhi,DELHI,NORTH
4390,02-01-2019,beta,Big Yellow Door - Hudson Lane,202.15,0,0,North West Delhi,DELHI,NORTH
4849,02-01-2019,beta,Campus Choice - College Road,40.45,0,0,Nashik,MAHARASHTRA,WEST
6673,02-01-2019,beta,Sagar Gaire - Palasia,126.55,0,0,Indore,MADHYA PRADESH,WEST
8726,02-01-2019,beta,Zoya Biryani,415,0,0,Kolkata,WEST BENGAL,EAST
8726,02-01-2019,beta,New Paul Dhaba- Hatibagan,279,0,0,Kolkata,WEST BENGAL,EAST
9358,02-01-2019,beta,QFC by Fry Hut,72.53,0,0,Kolkata,WEST BENGAL,EAST
9396,02-01-2019,beta,Haji Saheb,36.5,0,0,Kolkata,WEST BENGAL,EAST
11048,02-01-2019,beta,Guru Darshini Dosa Palace,122.5,0,0,Mysore,KARNATAKA,SOUTH
11098,02-01-2019,beta,Polar Bear - HSR Layout,110.8,0,0,Bangalore,KARNATAKA,SOUTH
11098,02-01-2019,beta,Hyderabad Biryaani House - Koramangala,257.9,0,0,Bangalore,KARNATAKA,SOUTH
11611,02-01-2019,beta,Polar Bear - Marathahalli,85.4,0,0,Bangalore,KARNATAKA,SOUTH
12468,02-01-2019,beta,Chaitanya Paranthas - Kothrud,57.25,0,0,Pune,MAHARASHTRA,WEST
14554,02-01-2019,beta,Bawarchi,180.1,0,0,Hyderabad,ANDHRA PRADESH,SOUTH
15156,02-01-2019,beta,The Biryani Darbar - Koramangala,113.95,0,10.5,Bangalore,KARNATAKA,SOUTH
16516,02-01-2019,beta,AMS Hyderabad Biryani - Nungambakkam,80,0,0,Chennai,TAMIL NADU,SOUTH
16516,02-01-2019,beta,Kovai Alankar Vilas,175.38,0,0,Chennai,TAMIL NADU,SOUTH
16516,02-01-2019,beta,Faasos-Vadapalani,240.5,0,10.5,Chennai,TAMIL NADU,SOUTH
17316,02-01-2019,beta,Lajawab Family Restaurant - Noida,109,0,0,Gautam Buddha Nagar,UTTAR PRADESH,NORTH
17316,02-01-2019,beta,Chinese Hot Corner,100,0,0,East Delhi,DELHI,NORTH
19928,02-01-2019,beta,Kebab Xpress - Rohini,82.45,0,0,North West Delhi,DELHI,NORTH
20836,02-01-2019,beta,Alfie's Restaurant,66,0,0,Ernakulam,KERALA,SOUTH
23064,02-01-2019,beta,Frozen Bottle - Mahavir Nagar,61.45,0,0,Mumbai,MAHARASHTRA,WEST
29572,02-01-2019,beta,Biryani Kitchen - Inorbit Mall,217.9,0,0,Bangalore,KARNATAKA,SOUTH
30407,02-01-2019,beta,Sri Anjaneya Restaurant - Governorpet,251.5,0,0,Krishna,ANDHRA PRADESH,SOUTH
32495,02-01-2019,beta,The Spot,88,0,0,Mumbai,MAHARASHTRA,WEST
34619,02-01-2019,beta,Sree Venky,115.25,0,0,Mumbai,MAHARASHTRA,WEST
34619,02-01-2019,beta,0umal Bhojraj - Tardeo,113,0,0,Mumbai,MAHARASHTRA,WEST
38060,02-01-2019,beta,Balubhai's Khaman - Karelibaug,105,0,0,Vadodara,GUJARAT,WEST
39736,02-01-2019,beta,Mithash,80.07,0,0,Ahmedabad,GUJARAT,WEST
47033,02-01-2019,beta,Cafe Bahar - Since 1973,424.99,0,0,Hyderabad,ANDHRA PRADESH,SOUTH
48509,02-01-2019,beta,Godavari Snacks,77.5,0,10.5,Pune,MAHARASHTRA,WEST
51222,02-01-2019,beta,The Tasty Tiffin,88,0,0,Pune,MAHARASHTRA,WEST
54479,02-01-2019,beta,Bawarchi,265.15,0,0,Hyderabad,ANDHRA PRADESH,SOUTH
59066,02-01-2019,beta,The Kebab Tales,145.45,0,0,South West Delhi,DELHI,NORTH
60326,02-01-2019,beta,Raju Chinese Fast Food,57.5,0,0,Chandigarh,CHANDIGARH,NORTH
60523,02-01-2019,beta,The Rasaganga Veg - Bellandur,123,0,0,Bangalore,KARNATAKA,SOUTH
63697,02-01-2019,beta,Hyderabadi Biryani Hub - BTM,103.45,0,0,Bangalore Rural,KARNATAKA,SOUTH
63697,02-01-2019,beta,Maa Di Hatti,124.45,0,0,Bangalore,KARNATAKA,SOUTH
66796,02-01-2019,beta,Aasife & Brothers Biriyani Centre -St Thomas Mount,154,0,0,Kanchipuram,TAMIL NADU,SOUTH
66796,02-01-2019,beta,Sri Narayana Pure Veg - Adambakkam,82.96,0,0,Kanchipuram,TAMIL NADU,SOUTH
68840,02-01-2019,beta,J14 HUB,70.9,0,0,Kamrup,ASSAM,EAST
68840,02-01-2019,beta,J14 HUB,70.9,0,0,Kamrup,ASSAM,EAST
69409,02-01-2019,beta,Kritunga - Koramangala,269.13,0,0,Bangalore,KARNATAKA,SOUTH
69797,02-01-2019,beta,Burger Hub - West Fort,127.6,0,0,Thrissur,KERALA,SOUTH
69797,02-01-2019,beta,Vrindavan,112,0,0,Thrissur,KERALA,SOUTH
69870,02-01-2019,beta,Chichaba's Taj,103.45,0,0,Bangalore,KARNATAKA,SOUTH
70016,02-01-2019,beta,Delhi Chaap Express,140,0,0,Gurgaon,HARYANA,NORTH
71706,02-01-2019,beta,Cafe Bahar - Since 1973,85,0,0,Hyderabad,ANDHRA PRADESH,SOUTH
73162,02-01-2019,beta,Alfry Foods,48,0,0,Bhopal,MADHYA PRADESH,WEST
80010,02-01-2019,beta,Savoury Restaurant - Kammanahalli,136.79,0,0,Bangalore,KARNATAKA,SOUTH
80358,02-01-2019,beta,Little China,520.4,0,0,Mumbai,MAHARASHTRA,WEST
538,02-01-2019,gamma,Chai Point,183,0,0,Bangalore,KARNATAKA,SOUTH
1921,02-01-2019,gamma,King Of Frankie With Paratha,300.4,10,0,Mumbai,MAHARASHTRA,WEST
18264,02-01-2019,gamma,Spice N Ice,140,0,0,Faridabad,HARYANA,NORTH
39290,02-01-2019,gamma,Pizza Kingdom - Royal Taste of Italy,78,10,0,North 24 Parganas,WEST BENGAL,EAST
306,03-01-2019,alpha,A2B Veg,230,20,0,Bangalore,KARNATAKA,SOUTH
327,03-01-2019,alpha,Shri Balaajee Bhavan,213,20,0,Chennai,TAMIL NADU,SOUTH
376,03-01-2019,alpha,Theos- Patisserie,236,0,0,Gautam Buddha Nagar,UTTAR PRADESH,NORTH
541,03-01-2019,alpha,Grill point,86,0,0,K.V.Rangareddy,ANDHRA PRADESH,SOUTH
541,03-01-2019,alpha,Bezawada Bhojanam,403,0,0,K.V.Rangareddy,ANDHRA PRADESH,SOUTH
590,03-01-2019,alpha,Behrouz Biryani,199,0,23.81,Kanchipuram,TAMIL NADU,SOUTH
1938,03-01-2019,alpha,The Burger Club,117,20,15,North West Delhi,DELHI,NORTH
4739,03-01-2019,alpha,Hotel Sandarshini,683,0,0,Hyderabad,ANDHRA PRADESH,SOUTH
6022,03-01-2019,alpha,Amritsari Dhaba,260,0,0,South West Delhi,DELHI,NORTH
7229,03-01-2019,alpha,HG Eco Meals,59,0,10,Gurgaon,HARYANA,NORTH
7560,03-01-2019,alpha,Shah Ghouse Cafe & Restaurant,171,20,0,Hyderabad,ANDHRA PRADESH,SOUTH
8228,03-01-2019,alpha,The Foodbox,146,20,7,Bangalore,KARNATAKA,SOUTH
9444,03-01-2019,alpha,Veg Dhaba-Bangur,106,20,0,North 24 Parganas,WEST BENGAL,EAST
9966,03-01-2019,alpha,Shahi Biryani,90,0,0,Gurgaon,HARYANA,NORTH
12224,03-01-2019,alpha,Bluenile,209,0,0,Hyderabad,ANDHRA PRADESH,SOUTH
15002,03-01-2019,alpha,Alex's Kitchen,330,20,0,Hyderabad,ANDHRA PRADESH,SOUTH
16271,03-01-2019,alpha,Sri Bhagya Grand,100,0,0,Bangalore,KARNATAKA,SOUTH
25686,03-01-2019,alpha,Burger King,107,0,29,Hyderabad,ANDHRA PRADESH,SOUTH
33204,03-01-2019,alpha,The Captain Cook,60,0,0,Mumbai,MAHARASHTRA,WEST
35350,03-01-2019,alpha,Tip Top Chinese,109,0,5,Mumbai,MAHARASHTRA,WEST
36730,03-01-2019,alpha,Crazy Fast Food Corner,123,10,0,Jaipur,RAJASTHAN,NORTH
36799,03-01-2019,alpha,Lawazish,183,0,0,K.V.Rangareddy,ANDHRA PRADESH,SOUTH
37081,03-01-2019,alpha,Burger King,313,0,29,Mumbai,MAHARASHTRA,WEST
40132,03-01-2019,alpha,Maggevala,214,20,10,Kanchipuram,TAMIL NADU,SOUTH
42273,03-01-2019,alpha,Swamy - South Indian Food Express,140,20,0,Thane,MAHARASHTRA,WEST
42526,03-01-2019,alpha,Natural Fruit Juice,72,0,0,K.V.Rangareddy,ANDHRA PRADESH,SOUTH
42828,03-01-2019,alpha,Cafe Istaa,284,0,0,Mumbai,MAHARASHTRA,WEST
46956,03-01-2019,alpha,Suprabhat Tiffins,120,0,0,K.V.Rangareddy,ANDHRA PRADESH,SOUTH
48397,03-01-2019,alpha,Sai Ganapathi Tiffins & Meals,35,35,0,K.V.Rangareddy,ANDHRA PRADESH,SOUTH
48784,03-01-2019,alpha,Cashew House Mithaiwala,150,20,0,K.V.Rangareddy,ANDHRA PRADESH,SOUTH
48784,03-01-2019,alpha,Vasista Sri Lakshmi,152,0,0,K.V.Rangareddy,ANDHRA PRADESH,SOUTH
49592,03-01-2019,alpha,Hangout Cakes & More,326,0,0,Mumbai,MAHARASHTRA,WEST
64217,03-01-2019,alpha,Faasos,130,0,0,Bangalore,KARNATAKA,SOUTH
64224,03-01-2019,alpha,California Burrito,266,0,9.5,Bangalore,KARNATAKA,SOUTH
69535,03-01-2019,alpha,Godavari Delights,80,0,0,Bangalore,KARNATAKA,SOUTH
69560,03-01-2019,alpha,Zaatar,372,20,16,Bangalore,KARNATAKA,SOUTH
69787,03-01-2019,alpha,Kitchen 6,188,0,0,Bangalore,KARNATAKA,SOUTH
69918,03-01-2019,alpha,A'la Liberty,229,20,0,Hyderabad,ANDHRA PRADESH,SOUTH
69946,03-01-2019,alpha,Natural Ice Cream,340,0,0,Pune,MAHARASHTRA,WEST
69946,03-01-2019,alpha,Natural Ice Cream,405,0,0,Pune,MAHARASHTRA,WEST
69968,03-01-2019,alpha,Giani's,205,20,0,North West Delhi,DELHI,NORTH
71586,03-01-2019,alpha,Oyalo,125,0,0,Chennai,TAMIL NADU,SOUTH
80313,03-01-2019,alpha,Subway,113,0,25,South West Delhi,DELHI,NORTH
80386,03-01-2019,alpha,Domino's Pizza,333,0,0,Bangalore,KARNATAKA,SOUTH
80386,03-01-2019,alpha,Shuddh Desi Khana,178,0,5,Bangalore,KARNATAKA,SOUTH
80386,03-01-2019,alpha,Homely,125,0,0,Bangalore,KARNATAKA,SOUTH
80405,03-01-2019,alpha,Hotel Empire,231,0,0,Bangalore,KARNATAKA,SOUTH
51,03-01-2019,alpha,Guntur Gongura,303,0,0,Kanchipuram,TAMIL NADU,SOUTH
430,03-01-2019,alpha,Hotel Krishna Sagar,177,0,0,Ghaziabad,UTTAR PRADESH,NORTH
545,03-01-2019,alpha,Rubaab Restaurant,315,0,0,Gautam Buddha Nagar,UTTAR PRADESH,NORTH
545,03-01-2019,alpha,Sagar Ratna,956,0,0,Gautam Buddha Nagar,UTTAR PRADESH,NORTH
566,03-01-2019,alpha,The Cakepoint,140,0,0,Coimbatore,TAMIL NADU,SOUTH
566,03-01-2019,alpha,Shree A0dhaas,496,0,0,Coimbatore,TAMIL NADU,SOUTH
835,03-01-2019,alpha,Aadab-e-Dastarkhwan,213,0,0,Lucknow,UTTAR PRADESH,NORTH
1543,03-01-2019,alpha,Da' Pizza Planet,198,0,0,South West Delhi,DELHI,NORTH
1960,03-01-2019,alpha,Metro Express,125,0,0,South Delhi,DELHI,NORTH
2853,03-01-2019,alpha,THE DELHI SPICE,142,0,0,Mumbai,MAHARASHTRA,WEST
3650,03-01-2019,alpha,Amigo's Deli,111,0,0,East Delhi,DELHI,NORTH
5876,03-01-2019,alpha,Ocean Fresh Catch,144,0,0,Thane,MAHARASHTRA,WEST
7506,03-01-2019,alpha,Quiney,77,0,0,Ahmedabad,GUJARAT,WEST
7506,03-01-2019,alpha,Azad Sweets & Restaurant,240,0,0,Ahmedabad,GUJARAT,WEST
8983,03-01-2019,alpha,kake da hotel,231,0,0,Faridabad,HARYANA,NORTH
9522,03-01-2019,alpha,Haji Saheb,40,0,0,North 24 Parganas,WEST BENGAL,EAST
9787,03-01-2019,alpha,New Paul Dhaba Hatibagan,97,0,0,Kolkata,WEST BENGAL,EAST
10234,03-01-2019,alpha,Just Biryani,55,0,0,Kolkata,WEST BENGAL,EAST
10709,03-01-2019,alpha,Hyderabad Biryaani House,184,0,0,Bangalore,KARNATAKA,SOUTH
12468,03-01-2019,alpha,Bistro NutriFood,73,0,0,Pune,MAHARASHTRA,WEST
13559,03-01-2019,alpha,Cold Stone Creamery,129,0,0,Bangalore,KARNATAKA,SOUTH
18741,03-01-2019,alpha,Eatsome,128,0,0,Pune,MAHARASHTRA,WEST
20055,03-01-2019,alpha,Naivedyam,101,0,0,South Delhi,DELHI,NORTH
24153,03-01-2019,alpha,Kim Wah,360,0,0,Kolkata,WEST BENGAL,EAST
27388,03-01-2019,alpha,Khan Non Veg Restaurant,60,0,0,Kota,RAJASTHAN,NORTH
27730,03-01-2019,alpha,Murthal Paranthe Wala,68,0,0,West Delhi,DELHI,NORTH
36419,03-01-2019,alpha,NIC Natural Ice Cream,270,0,0,Mumbai,MAHARASHTRA,WEST
36419,03-01-2019,alpha,Hangout Cakes & More,286,0,0,Mumbai,MAHARASHTRA,WEST
38071,03-01-2019,alpha,The Shawarma's,70,0,0,K.V.Rangareddy,ANDHRA PRADESH,SOUTH
38892,03-01-2019,alpha,Naman Namkeen sweets and Bakery,118,0,0,Indore,MADHYA PRADESH,WEST
38892,03-01-2019,alpha,Naman Namkeen sweets and Bakery,57,0,0,Indore,MADHYA PRADESH,WEST
43083,03-01-2019,alpha,Shree Prem Mishthan,70,0,0,Lucknow,UTTAR PRADESH,NORTH
48199,03-01-2019,alpha,Bikanervala,110,0,0,Faridabad,HARYANA,NORTH
52371,03-01-2019,alpha,Shree Gurukripa,68,0,0,Indore,MADHYA PRADESH,WEST
53251,03-01-2019,alpha,Hari Misthan Bhandar,90,0,0,Jaipur,RAJASTHAN,NORTH
60073,03-01-2019,alpha,Nema Sweets Kulfi and Gazak,100,0,0,Indore,MADHYA PRADESH,WEST
63385,03-01-2019,alpha,Lucky's Biryani House,80,0,0,Hyderabad,ANDHRA PRADESH,SOUTH
66749,03-01-2019,alpha,Rahul Cafe,92,0,0,Lucknow,UTTAR PRADESH,NORTH
69876,03-01-2019,alpha,Hotel 36,613,0,0,Coimbatore,TAMIL NADU,SOUTH
69876,03-01-2019,alpha,Hotel 36,602,0,0,Coimbatore,TAMIL NADU,SOUTH
70490,03-01-2019,alpha,Hoggers Gourmet - Food Truck,223,0,0,Ernakulam,KERALA,SOUTH
72811,03-01-2019,alpha,Sweet Magic,85,0,0,Krishna,ANDHRA PRADESH,SOUTH
72959,03-01-2019,alpha,Eaters Stop,171,0,0,Visakhapatnam,ANDHRA PRADESH,SOUTH
75869,03-01-2019,alpha,Swag,120,0,0,Rupnagar,PUNJAB,NORTH
76697,03-01-2019,alpha,Halka Fulka,82,0,0,New Delhi,DELHI,NORTH
78255,03-01-2019,alpha,Burger King,249,0,0,Chennai,TAMIL NADU,SOUTH
80277,03-01-2019,alpha,Food Theory,290,0,0,Bangalore,KARNATAKA,SOUTH
80277,03-01-2019,alpha,XO Belgian Waffle,230,0,0,Bangalore,KARNATAKA,SOUTH
332,03-01-2019,beta,Nizam's Biryani House,103.45,0,0,Bangalore,KARNATAKA,SOUTH
338,03-01-2019,beta,Mehfil Restaurant - Nizampet,104.5,0,0,Hyderabad,ANDHRA PRADESH,SOUTH
603,03-01-2019,beta,Mayura Grand Pure Veg Restaurant,110,0,0,Bangalore,KARNATAKA,SOUTH
603,03-01-2019,beta,Mani???????s Dum Biryani - Jakkasandra,228.4,0,0,Bangalore,KARNATAKA,SOUTH
1659,03-01-2019,beta,Singla's - Tilaknagar,175.9,0,0,West Delhi,DELHI,NORTH
3086,03-01-2019,beta,Azad Hind Dhaba - Sector 5,93.2,0,0,North 24 Parganas,WEST BENGAL,EAST
3511,03-01-2019,beta,FoodGinie,50.95,0,0,Pune,MAHARASHTRA,WEST
3511,03-01-2019,beta,FoodGinie,142.85,0,0,Pune,MAHARASHTRA,WEST
3738,03-01-2019,beta,Shawarma Wala - Tilaknagar,91.9,0,0,West Delhi,DELHI,NORTH
4798,03-01-2019,beta,Amritsari Kulcha Junction,70.85,0,0,Mumbai,MAHARASHTRA,WEST
9170,03-01-2019,beta,Arsalan - Jessore Road,58,0,0,North 24 Parganas,WEST BENGAL,EAST
10972,03-01-2019,beta,Biryani Kitchen - Inorbit Mall,113.95,0,0,Bangalore,KARNATAKA,SOUTH
11098,03-01-2019,beta,Polar Bear - HSR Layout,85.6,0,0,Bangalore,KARNATAKA,SOUTH
11098,03-01-2019,beta,Hyderabad Biryaani House - Koramangala,115,0,0,Bangalore,KARNATAKA,SOUTH
15156,03-01-2019,beta,Stoned Monkey - HSR Layout,82.45,0,0,Bangalore,KARNATAKA,SOUTH
15738,03-01-2019,beta,Shibani Food Express,150,0,0,Thane,MAHARASHTRA,WEST
18485,03-01-2019,beta,Urban Burgers - Malad,50.95,0,0,Mumbai,MAHARASHTRA,WEST
20836,03-01-2019,beta,Alfie's Restaurant,178,0,0,Ernakulam,KERALA,SOUTH
22886,03-01-2019,beta,Sharma Amritsari Kulcha & Bhojnalaya,105,0,0,Jaipur,RAJASTHAN,NORTH
26235,03-01-2019,beta,Chaitanya Paranthas - Viman Nagar,210.55,0,0,Pune,MAHARASHTRA,WEST
37644,03-01-2019,beta,New Guntur Gongura,125.76,0,0,Kanchipuram,TAMIL NADU,SOUTH
47822,03-01-2019,beta,Breadkraft - Lokhandwala,128,0,0,Mumbai,MAHARASHTRA,WEST
50212,03-01-2019,beta,Pakwaan,94,0,0,Hyderabad,ANDHRA PRADESH,SOUTH
51021,03-01-2019,beta,Roll Express - C Scheme,70,0,0,Jaipur,RAJASTHAN,NORTH
54479,03-01-2019,beta,Bawarchi,400.6,0,0,Hyderabad,ANDHRA PRADESH,SOUTH
65038,03-01-2019,beta,Food Mohalla- Vesu,52.5,0,0,Surat,GUJARAT,WEST
68840,03-01-2019,beta,J 14- Ambari,50.95,0,0,Kamrup,ASSAM,EAST
69870,03-01-2019,beta,Chowpatty,50,0,0,Bangalore,KARNATAKA,SOUTH
70392,03-01-2019,beta,Paisa vasool,209,0,0,Bangalore,KARNATAKA,SOUTH
70456,03-01-2019,beta,Sangeetha Veg-Navallur,173.8,0,0,Kanchipuram,TAMIL NADU,SOUTH
74102,03-01-2019,beta,Hyderabad Zyqa Restaurant,85,0,0,Hyderabad,ANDHRA PRADESH,SOUTH
45785,03-01-2019,gamma,Hot Chilli,65,10,0,Kolkata,WEST BENGAL,EAST
67265,03-01-2019,gamma,Taxi Chick-Inn,81.6,0,0,Jaipur,RAJASTHAN,NORTH
69942,03-01-2019,gamma,BOX8- Desi Meals,181.88,29,0,Mumbai,MAHARASHTRA,WEST
80293,03-01-2019,gamma,Shakes Junction,119,10,0,West Delhi,DELHI,NORTH
297,04-01-2019,alpha,FreshMenu- Chakala,175,0,0,Bangalore,KARNATAKA,SOUTH
330,04-01-2019,alpha,Tea Break,81,0,5,Kanchipuram,TAMIL NADU,SOUTH
378,04-01-2019,alpha,Wangs Kitchen,191,0,10,Chennai,TAMIL NADU,SOUTH
378,04-01-2019,alpha,Madras Curry Cup,76,0,0,Chennai,TAMIL NADU,SOUTH
420,04-01-2019,alpha,Paisa Vasool,161,0,5,Bangalore,KARNATAKA,SOUTH
420,04-01-2019,alpha,Paisa Vasool,190,0,5,Bangalore,KARNATAKA,SOUTH
420,04-01-2019,alpha,Shuddh Desi Khana,143,0,10,Bangalore,KARNATAKA,SOUTH
590,04-01-2019,alpha,Ovenstory Pizza,179,0,23.81,Kanchipuram,TAMIL NADU,SOUTH
623,04-01-2019,alpha,Bikanervala Sweets,679,0,0,Gurgaon,HARYANA,NORTH
1927,04-01-2019,alpha,Burger King,136,0,29,Ghaziabad,UTTAR PRADESH,NORTH
2215,04-01-2019,alpha,Banjarabites,164,0,15,Bangalore,KARNATAKA,SOUTH
2705,04-01-2019,alpha,Arjuna Restaurant,204,20,5,Chennai,TAMIL NADU,SOUTH
8725,04-01-2019,alpha,Mambo's Recipe,290,20,0,Kolkata,WEST BENGAL,EAST
9966,04-01-2019,alpha,Shahi Biryani,88,0,0,Gurgaon,HARYANA,NORTH
11437,04-01-2019,alpha,QD's Restaurant,647,0,10,East Delhi,DELHI,NORTH
12224,04-01-2019,alpha,Bawarchi,101,0,0,Hyderabad,ANDHRA PRADESH,SOUTH
12513,04-01-2019,alpha,Mehfil,335,20,0,Hyderabad,ANDHRA PRADESH,SOUTH
16271,04-01-2019,alpha,Lazeez,500,0,0,Bangalore,KARNATAKA,SOUTH
16373,04-01-2019,alpha,Chin Chin Chinese,294,0,0,Mumbai,MAHARASHTRA,WEST
16853,04-01-2019,alpha,Naati Oota,159,0,11,Bangalore,KARNATAKA,SOUTH
19884,04-01-2019,alpha,Big Belly Burger,142,30,0,South West Delhi,DELHI,NORTH
25686,04-01-2019,alpha,Kitchen Box,94,0,0,Hyderabad,ANDHRA PRADESH,SOUTH
27529,04-01-2019,alpha,FBN Express,152,0,0,Kanchipuram,TAMIL NADU,SOUTH
31734,04-01-2019,alpha,Fungry Hut,177,0,0,North West Delhi,DELHI,NORTH
32536,04-01-2019,alpha,Everbake,135,20,0,Bangalore,KARNATAKA,SOUTH
32768,04-01-2019,alpha,Domino's Pizza,325,0,0,North West Delhi,DELHI,NORTH
35350,04-01-2019,alpha,Tip Top Chinese,116,0,5,Mumbai,MAHARASHTRA,WEST
37081,04-01-2019,alpha,Burger King,313,0,29,Mumbai,MAHARASHTRA,WEST
37532,04-01-2019,alpha,Mataam Al Hind,439,35,14,Hyderabad,ANDHRA PRADESH,SOUTH
42526,04-01-2019,alpha,KS Bakers,300,20,0,Hyderabad,ANDHRA PRADESH,SOUTH
42828,04-01-2019,alpha,Cafe Istaa,284,0,0,Mumbai,MAHARASHTRA,WEST
44528,04-01-2019,alpha,Subway,145,20,10,Hyderabad,ANDHRA PRADESH,SOUTH
44528,04-01-2019,alpha,Hotel Sandarshini,104,0,0,Hyderabad,ANDHRA PRADESH,SOUTH
46683,04-01-2019,alpha,DHABA - The Multi Cuisine Restaurant,629,0,0,Hyderabad,ANDHRA PRADESH,SOUTH
46956,04-01-2019,alpha,Paradise Biryani,316,20,7,K.V.Rangareddy,ANDHRA PRADESH,SOUTH
47547,04-01-2019,alpha,Palamuru Grill,234,0,0,Hyderabad,ANDHRA PRADESH,SOUTH
48716,04-01-2019,alpha,Grand Alphaa Restaurant,369,0,0,Visakhapatnam,ANDHRA PRADESH,SOUTH
48716,04-01-2019,alpha,The ThickShake Factory,174,0,50,Visakhapatnam,ANDHRA PRADESH,SOUTH
48784,04-01-2019,alpha,Kodi Kura Chitti Gaare,145,20,0,K.V.Rangareddy,ANDHRA PRADESH,SOUTH
64217,04-01-2019,alpha,Momoz,159,0,0,Bangalore,KARNATAKA,SOUTH
64224,04-01-2019,alpha,Hungry Lee,398,0,20,Bangalore,KARNATAKA,SOUTH
64224,04-01-2019,alpha,McDonald's,287,0,33.34,Bangalore,KARNATAKA,SOUTH
69367,04-01-2019,alpha,Bismi Biriyani,109,0,0,Chennai,TAMIL NADU,SOUTH
69374,04-01-2019,alpha,Ashapuri Dining Hall,135,25,0,Pune,MAHARASHTRA,WEST
69535,04-01-2019,alpha,Hotel Sakti Saravana,163,20,20,Bangalore,KARNATAKA,SOUTH
69787,04-01-2019,alpha,Flames Pizza,225,0,10,Bangalore,KARNATAKA,SOUTH
70392,04-01-2019,alpha,The Bowl Company,311,0,19,Bangalore,KARNATAKA,SOUTH
71586,04-01-2019,alpha,Madras Pizza,134,20,5,Chennai,TAMIL NADU,SOUTH
72950,04-01-2019,alpha,Smokin' Joe's,289,0,0,Mumbai,MAHARASHTRA,WEST
